coding	meaning	node_id	parent_id	selectable
L85	L85 Other epidermal thickening	56090	1500	N
L850	L85.0 Acquired ichthyosis	56100	56090	Y
L851	L85.1 Acquired keratosis [keratoderma] palmaris et plantaris	56110	56090	Y
L852	L85.2 Keratosis punctata (palmaris et plantaris)	56120	56090	Y
L853	L85.3 Xerosis cutis	56130	56090	Y
L858	L85.8 Other specified epidermal thickening	56140	56090	Y
L859	L85.9 Epidermal thickening, unspecified	56150	56090	Y
L86	L86 Keratoderma in diseases classified elsewhere	56160	1500	Y
L87	L87 Transepidermal elimination disorders	56170	1500	N
L870	L87.0 Keratosis follicularis et parafollicularis in cutem penetrans [Kyrle]	56180	56170	Y
L871	L87.1 Reactive perforating collagenosis	56190	56170	Y
L872	L87.2 Elastosis perforans serpiginosa	56200	56170	Y
L878	L87.8 Other transepidermal elimination disorders	56210	56170	Y
L879	L87.9 Transepidermal elimination disorder, unspecified	56220	56170	Y
L88	L88 Pyoderma gangrenosum	56230	1500	Y
L89	L89 Decubitus ulcer	56240	1500	N
L890	L89.0 Stage I decubitus ulcer and pressure area	56250	56240	Y
L891	L89.1 Stage II decubitus ulcer	56260	56240	Y
L892	L89.2 Stage III decubitus ulcer	56270	56240	Y
L893	L89.3 Stage IV decubitus ulcer	56280	56240	Y
L899	L89.9 Decubitus ulcer and pressure area, unspecified	56290	56240	Y
L90	L90 Atrophic disorders of skin	56300	1500	N
L900	L90.0 Lichen sclerosus et atrophicus	56310	56300	Y
L901	L90.1 Anetoderma of Schweninger-Buzzi	56320	56300	Y
L902	L90.2 Anetoderma of Jadassohn-Pellizzari	56330	56300	Y
L903	L90.3 Atrophoderma of Pasini and Pierini	56340	56300	Y
L904	L90.4 Acrodermatitis chronica atrophicans	56350	56300	Y
L905	L90.5 Scar conditions and fibrosis of skin	56360	56300	Y
L906	L90.6 Striae atrophicae	56370	56300	Y
L908	L90.8 Other atrophic disorders of skin	56380	56300	Y
L909	L90.9 Atrophic disorder of skin, unspecified	56390	56300	Y
L91	L91 Hypertrophic disorders of skin	56400	1500	N
L910	L91.0 Keloid scar	56410	56400	Y
L918	L91.8 Other hypertrophic disorders of skin	56420	56400	Y
L919	L91.9 Hypertrophic disorder of skin, unspecified	56430	56400	Y
L92	L92 Granulomatous disorders of skin and subcutaneous tissue	56440	1500	N
L920	L92.0 Granuloma annulare	56450	56440	Y
L921	L92.1 Necrobiosis lipoidica, not elsewhere classified	56460	56440	Y
L922	L92.2 Granuloma faciale [eosinophilic granuloma of skin]	56470	56440	Y
L923	L92.3 Foreign body granuloma of skin and subcutaneous tissue	56480	56440	Y
L928	L92.8 Other granulomatous disorders of skin and subcutaneous tissue	56490	56440	Y
L929	L92.9 Granulomatous disorder of skin and subcutaneous tissue, unspecified	56500	56440	Y
L93	L93 Lupus erythematosus	56510	1500	N
L930	L93.0 Discoid lupus erythematosus	56520	56510	Y
L931	L93.1 Subacute cutaneous lupus erythematosus	56530	56510	Y
L932	L93.2 Other local lupus erythematosus	56540	56510	Y
L94	L94 Other localised connective tissue disorders	56550	1500	N
L940	L94.0 Localised scleroderma [morphea]	56560	56550	Y
L941	L94.1 Linear scleroderma	56570	56550	Y
L942	L94.2 Calcinosis cutis	56580	56550	Y
L943	L94.3 Sclerodactyly	56590	56550	Y
L944	L94.4 Gottron's papules	56600	56550	Y
L945	L94.5 Poikiloderma vasculare atrophicans	56610	56550	Y
L946	L94.6 Ainhum	56620	56550	Y
L948	L94.8 Other specified localised connective tissue disorders	56630	56550	Y
L949	L94.9 Localised connective tissue disorder, unspecified	56640	56550	Y
L95	L95 Vasculitis limited to skin, not elsewhere classified	56650	1500	N
L950	L95.0 Livedoid vasculitis	56660	56650	Y
L951	L95.1 Erythema elevatum diutinum	56670	56650	Y
L958	L95.8 Other vasculitis limited to skin	56680	56650	Y
L959	L95.9 Vasculitis limited to skin, unspecified	56690	56650	Y
L97	L97 Ulcer of lower limb, not elsewhere classified	56700	1500	Y
L98	L98 Other disorders of skin and subcutaneous tissue, not elsewhere classified	56710	1500	N
L980	L98.0 Pyogenic granuloma	56720	56710	Y
L981	L98.1 Factitial dermatitis	56730	56710	Y
L982	L98.2 Febrile neutrophilic dermatosis [Sweet]	56740	56710	Y
L983	L98.3 Eosinophilic cellulitis [Wells]	56750	56710	Y
L984	L98.4 Chronic ulcer of skin, not elsewhere classified	56760	56710	Y
L985	L98.5 Mucinosis of skin	56770	56710	Y
L986	L98.6 Other infiltrative disorders of skin and subcutaneous tissue	56780	56710	Y
L987	L98.7 Excessive and redundant skin and subcutaneous tissue	56790	56710	Y
L988	L98.8 Other specified disorders of skin and subcutaneous tissue	56800	56710	Y
L989	L98.9 Disorder of skin and subcutaneous tissue, unspecified	56810	56710	Y
L99	L99 Other disorders of skin and subcutaneous tissue in diseases classified elsewhere	56820	1500	N
L990	L99.0 Amyloidosis of skin	56830	56820	Y
L998	L99.8 Other specified disorders of skin and subcutaneous tissue in diseases classified elsewhere	56840	56820	Y
M00	M00 Pyogenic arthritis	56850	1510	N
M000	M00.0 Staphylococcal arthritis and polyarthritis	56860	56850	N
M0000	M00.00 Staphylococcal arthritis and polyarthritis (Multiple sites)	56870	56860	Y
M0001	M00.01 Staphylococcal arthritis and polyarthritis (Shoulder region)	56880	56860	Y
M0002	M00.02 Staphylococcal arthritis and polyarthritis (Upper arm)	56890	56860	Y
M0003	M00.03 Staphylococcal arthritis and polyarthritis (Forearm)	56900	56860	Y
M0004	M00.04 Staphylococcal arthritis and polyarthritis (Hand)	56910	56860	Y
M0005	M00.05 Staphylococcal arthritis and polyarthritis (Pelvic region and thigh)	56920	56860	Y
M0006	M00.06 Staphylococcal arthritis and polyarthritis (Lower leg)	56930	56860	Y
M0007	M00.07 Staphylococcal arthritis and polyarthritis (Ankle and foot)	56940	56860	Y
M0008	M00.08 Staphylococcal arthritis and polyarthritis (Other)	56950	56860	Y
M0009	M00.09 Staphylococcal arthritis and polyarthritis (Site unspecified)	56960	56860	Y
M001	M00.1 Pneumococcal arthritis and polyarthritis	56970	56850	N
M0010	M00.10 Pneumococcal arthritis and polyarthritis (Multiple sites)	56980	56970	Y
M0011	M00.11 Pneumococcal arthritis and polyarthritis (Shoulder region)	56990	56970	Y
M0012	M00.12 Pneumococcal arthritis and polyarthritis (Upper arm)	57000	56970	Y
M0013	M00.13 Pneumococcal arthritis and polyarthritis (Forearm)	57010	56970	Y
M0014	M00.14 Pneumococcal arthritis and polyarthritis (Hand)	57020	56970	Y
M0015	M00.15 Pneumococcal arthritis and polyarthritis (Pelvic region and thigh)	57030	56970	Y
M0016	M00.16 Pneumococcal arthritis and polyarthritis (Lower leg)	57040	56970	Y
M0017	M00.17 Pneumococcal arthritis and polyarthritis (Ankle and foot)	57050	56970	Y
M0018	M00.18 Pneumococcal arthritis and polyarthritis (Other)	57060	56970	Y
M0019	M00.19 Pneumococcal arthritis and polyarthritis (Site unspecified)	57070	56970	Y
M002	M00.2 Other streptococcal arthritis and polyarthritis	57080	56850	N
M0020	M00.20 Other streptococcal arthritis and polyarthritis (Multiple sites)	57090	57080	Y
M0021	M00.21 Other streptococcal arthritis and polyarthritis (Shoulder region)	57100	57080	Y
M0022	M00.22 Other streptococcal arthritis and polyarthritis (Upper arm)	57110	57080	Y
M0023	M00.23 Other streptococcal arthritis and polyarthritis (Forearm)	57120	57080	Y
M0024	M00.24 Other streptococcal arthritis and polyarthritis (Hand)	57130	57080	Y
M0025	M00.25 Other streptococcal arthritis and polyarthritis (Pelvic region and thigh)	57140	57080	Y
M0026	M00.26 Other streptococcal arthritis and polyarthritis (Lower leg)	57150	57080	Y
M0027	M00.27 Other streptococcal arthritis and polyarthritis (Ankle and foot)	57160	57080	Y
M0028	M00.28 Other streptococcal arthritis and polyarthritis (Other)	57170	57080	Y
M0029	M00.29 Other streptococcal arthritis and polyarthritis (Site unspecified)	57180	57080	Y
M008	M00.8 Arthritis and polyarthritis due to other specified bacterial agents	57190	56850	N
M0080	M00.80 Arthritis and polyarthritis due to other specified bacterial agents (Multiple sites)	57200	57190	Y
M0081	M00.81 Arthritis and polyarthritis due to other specified bacterial agents (Shoulder region)	57210	57190	Y
M0082	M00.82 Arthritis and polyarthritis due to other specified bacterial agents (Upper arm)	57220	57190	Y
M0083	M00.83 Arthritis and polyarthritis due to other specified bacterial agents (Forearm)	57230	57190	Y
M0084	M00.84 Arthritis and polyarthritis due to other specified bacterial agents (Hand)	57240	57190	Y
M0085	M00.85 Arthritis and polyarthritis due to other specified bacterial agents (Pelvic region and thigh)	57250	57190	Y
M0086	M00.86 Arthritis and polyarthritis due to other specified bacterial agents (Lower leg)	57260	57190	Y
M0087	M00.87 Arthritis and polyarthritis due to other specified bacterial agents (Ankle and foot)	57270	57190	Y
M0088	M00.88 Arthritis and polyarthritis due to other specified bacterial agents (Other)	57280	57190	Y
M0089	M00.89 Arthritis and polyarthritis due to other specified bacterial agents (Site unspecified)	57290	57190	Y
M009	M00.9 Pyogenic arthritis, unspecified	57300	56850	N
M0090	M00.90 Pyogenic arthritis, unspecified (Multiple sites)	57310	57300	Y
M0091	M00.91 Pyogenic arthritis, unspecified (Shoulder region)	57320	57300	Y
M0092	M00.92 Pyogenic arthritis, unspecified (Upper arm)	57330	57300	Y
M0093	M00.93 Pyogenic arthritis, unspecified (Forearm)	57340	57300	Y
M0094	M00.94 Pyogenic arthritis, unspecified (Hand)	57350	57300	Y
M0095	M00.95 Pyogenic arthritis, unspecified (Pelvic region and thigh)	57360	57300	Y
M0096	M00.96 Pyogenic arthritis, unspecified (Lower leg)	57370	57300	Y
M0097	M00.97 Pyogenic arthritis, unspecified (Ankle and foot)	57380	57300	Y
M0098	M00.98 Pyogenic arthritis, unspecified (Other)	57390	57300	Y
M0099	M00.99 Pyogenic arthritis, unspecified (Site unspecified)	57400	57300	Y
M01	M01 Direct infections of joint in infectious and parasitic diseases classified elsewhere	57410	1510	N
M010	M01.0 Meningococcal arthritis	57420	57410	N
M0100	M01.00 Meningococcal arthritis (Multiple sites)	57430	57420	Y
M0101	M01.01 Meningococcal arthritis (Shoulder region)	57440	57420	Y
M0102	M01.02 Meningococcal arthritis (Upper arm)	57450	57420	Y
M0103	M01.03 Meningococcal arthritis (Forearm)	57460	57420	Y
M0104	M01.04 Meningococcal arthritis (Hand)	57470	57420	Y
M0105	M01.05 Meningococcal arthritis (Pelvic region and thigh)	57480	57420	Y
M0106	M01.06 Meningococcal arthritis (Lower leg)	57490	57420	Y
M0107	M01.07 Meningococcal arthritis (Ankle and foot)	57500	57420	Y
M0108	M01.08 Meningococcal arthritis (Other)	57510	57420	Y
M0109	M01.09 Meningococcal arthritis (Site unspecified)	57520	57420	Y
M011	M01.1 Tuberculous arthritis	57530	57410	N
M0110	M01.10 Tuberculous arthritis (Multiple sites)	57540	57530	Y
M0111	M01.11 Tuberculous arthritis (Shoulder region)	57550	57530	Y
M0112	M01.12 Tuberculous arthritis (Upper arm)	57560	57530	Y
M0113	M01.13 Tuberculous arthritis (Forearm)	57570	57530	Y
M0114	M01.14 Tuberculous arthritis (Hand)	57580	57530	Y
M0115	M01.15 Tuberculous arthritis (Pelvic region and thigh)	57590	57530	Y
M0116	M01.16 Tuberculous arthritis (Lower leg)	57600	57530	Y
M0117	M01.17 Tuberculous arthritis (Ankle and foot)	57610	57530	Y
M0118	M01.18 Tuberculous arthritis (Other)	57620	57530	Y
M0119	M01.19 Tuberculous arthritis (Site unspecified)	57630	57530	Y
M012	M01.2 Arthritis in Lyme disease	57640	57410	N
M0120	M01.20 Arthritis in Lyme disease (Multiple sites)	57650	57640	Y
M0121	M01.21 Arthritis in Lyme disease (Shoulder region)	57660	57640	Y
M0122	M01.22 Arthritis in Lyme disease (Upper arm)	57670	57640	Y
M0123	M01.23 Arthritis in Lyme disease (Forearm)	57680	57640	Y
M0124	M01.24 Arthritis in Lyme disease (Hand)	57690	57640	Y
M0125	M01.25 Arthritis in Lyme disease (Pelvic region and thigh)	57700	57640	Y
M0126	M01.26 Arthritis in Lyme disease (Lower leg)	57710	57640	Y
M0127	M01.27 Arthritis in Lyme disease (Ankle and foot)	57720	57640	Y
M0128	M01.28 Arthritis in Lyme disease (Other)	57730	57640	Y
M0129	M01.29 Arthritis in Lyme disease (Site unspecified)	57740	57640	Y
M013	M01.3 Arthritis in other bacterial diseases classified elsewhere	57750	57410	N
M0130	M01.30 Arthritis in other bacterial diseases classified elsewhere (Multiple sites)	57760	57750	Y
M0131	M01.31 Arthritis in other bacterial diseases classified elsewhere (Shoulder region)	57770	57750	Y
M0132	M01.32 Arthritis in other bacterial diseases classified elsewhere (Upper arm)	57780	57750	Y
M0133	M01.33 Arthritis in other bacterial diseases classified elsewhere (Forearm)	57790	57750	Y
M0134	M01.34 Arthritis in other bacterial diseases classified elsewhere (Hand)	57800	57750	Y
M0135	M01.35 Arthritis in other bacterial diseases classified elsewhere (Pelvic region and thigh)	57810	57750	Y
M0136	M01.36 Arthritis in other bacterial diseases classified elsewhere (Lower leg)	57820	57750	Y
M0137	M01.37 Arthritis in other bacterial diseases classified elsewhere (Ankle and foot)	57830	57750	Y
M0138	M01.38 Arthritis in other bacterial diseases classified elsewhere (Other)	57840	57750	Y
M0139	M01.39 Arthritis in other bacterial diseases classified elsewhere (Site unspecified)	57850	57750	Y
M014	M01.4 Rubella arthritis	57860	57410	N
M0140	M01.40 Rubella arthritis (Multiple sites)	57870	57860	Y
M0141	M01.41 Rubella arthritis (Shoulder region)	57880	57860	Y
M0142	M01.42 Rubella arthritis (Upper arm)	57890	57860	Y
M0143	M01.43 Rubella arthritis (Forearm)	57900	57860	Y
M0144	M01.44 Rubella arthritis (Hand)	57910	57860	Y
M0145	M01.45 Rubella arthritis (Pelvic region and thigh)	57920	57860	Y
M0146	M01.46 Rubella arthritis (Lower leg)	57930	57860	Y
M0147	M01.47 Rubella arthritis (Ankle and foot)	57940	57860	Y
M0148	M01.48 Rubella arthritis (Other)	57950	57860	Y
M0149	M01.49 Rubella arthritis (Site unspecified)	57960	57860	Y
M015	M01.5 Arthritis in other viral diseases classified elsewhere	57970	57410	N
M0150	M01.50 Arthritis in other viral diseases classified elsewhere (Multiple sites)	57980	57970	Y
M0151	M01.51 Arthritis in other viral diseases classified elsewhere (Shoulder region)	57990	57970	Y
M0152	M01.52 Arthritis in other viral diseases classified elsewhere (Upper arm)	58000	57970	Y
M0153	M01.53 Arthritis in other viral diseases classified elsewhere (Forearm)	58010	57970	Y
M0154	M01.54 Arthritis in other viral diseases classified elsewhere (Hand)	58020	57970	Y
M0155	M01.55 Arthritis in other viral diseases classified elsewhere (Pelvic region and thigh)	58030	57970	Y
M0156	M01.56 Arthritis in other viral diseases classified elsewhere (Lower leg)	58040	57970	Y
M0157	M01.57 Arthritis in other viral diseases classified elsewhere (Ankle and foot)	58050	57970	Y
M0158	M01.58 Arthritis in other viral diseases classified elsewhere (Other)	58060	57970	Y
M0159	M01.59 Arthritis in other viral diseases classified elsewhere (Site unspecified)	58070	57970	Y
M016	M01.6 Arthritis in mycoses	58080	57410	N
M0160	M01.60 Arthritis in mycoses (Multiple sites)	58090	58080	Y
M0161	M01.61 Arthritis in mycoses (Shoulder region)	58100	58080	Y
M0162	M01.62 Arthritis in mycoses (Upper arm)	58110	58080	Y
M0163	M01.63 Arthritis in mycoses (Forearm)	58120	58080	Y
M0164	M01.64 Arthritis in mycoses (Hand)	58130	58080	Y
M0165	M01.65 Arthritis in mycoses (Pelvic region and thigh)	58140	58080	Y
M0166	M01.66 Arthritis in mycoses (Lower leg)	58150	58080	Y
M0167	M01.67 Arthritis in mycoses (Ankle and foot)	58160	58080	Y
M0168	M01.68 Arthritis in mycoses (Other)	58170	58080	Y
M0169	M01.69 Arthritis in mycoses (Site unspecified)	58180	58080	Y
M018	M01.8 Arthritis in other infectious and parasitic diseases classified elsewhere	58190	57410	N
M0180	M01.80 Arthritis in other infectious and parasitic diseases classified elsewhere (Multiple sites)	58200	58190	Y
M0181	M01.81 Arthritis in other infectious and parasitic diseases classified elsewhere (Shoulder region)	58210	58190	Y
M0182	M01.82 Arthritis in other infectious and parasitic diseases classified elsewhere (Upper arm)	58220	58190	Y
M0183	M01.83 Arthritis in other infectious and parasitic diseases classified elsewhere (Forearm)	58230	58190	Y
M0184	M01.84 Arthritis in other infectious and parasitic diseases classified elsewhere (Hand)	58240	58190	Y
M0185	M01.85 Arthritis in other infectious and parasitic diseases classified elsewhere (Pelvic region and thigh)	58250	58190	Y
M0186	M01.86 Arthritis in other infectious and parasitic diseases classified elsewhere (Lower leg)	58260	58190	Y
M0187	M01.87 Arthritis in other infectious and parasitic diseases classified elsewhere (Ankle and foot)	58270	58190	Y
M0188	M01.88 Arthritis in other infectious and parasitic diseases classified elsewhere (Other)	58280	58190	Y
M0189	M01.89 Arthritis in other infectious and parasitic diseases classified elsewhere (Site unspecified)	58290	58190	Y
M02	M02 Reactive arthropathies	58300	1510	N
M020	M02.0 Arthropathy following intestinal bypass	58310	58300	N
M0200	M02.00 Arthropathy following intestinal bypass (Multiple sites)	58320	58310	Y
M0201	M02.01 Arthropathy following intestinal bypass (Shoulder region)	58330	58310	Y
M0202	M02.02 Arthropathy following intestinal bypass (Upper arm)	58340	58310	Y
M0203	M02.03 Arthropathy following intestinal bypass (Forearm)	58350	58310	Y
M0204	M02.04 Arthropathy following intestinal bypass (Hand)	58360	58310	Y
M0205	M02.05 Arthropathy following intestinal bypass (Pelvic region and thigh)	58370	58310	Y
M0206	M02.06 Arthropathy following intestinal bypass (Lower leg)	58380	58310	Y
M0207	M02.07 Arthropathy following intestinal bypass (Ankle and foot)	58390	58310	Y
M0208	M02.08 Arthropathy following intestinal bypass (Other)	58400	58310	Y
M0209	M02.09 Arthropathy following intestinal bypass (Site unspecified)	58410	58310	Y
M021	M02.1 Postdysenteric arthropathy	58420	58300	N
M0210	M02.10 Postdysenteric arthropathy (Multiple sites)	58430	58420	Y
M0211	M02.11 Postdysenteric arthropathy (Shoulder region)	58440	58420	Y
M0212	M02.12 Postdysenteric arthropathy (Upper arm)	58450	58420	Y
M0213	M02.13 Postdysenteric arthropathy (Forearm)	58460	58420	Y
M0214	M02.14 Postdysenteric arthropathy (Hand)	58470	58420	Y
M0215	M02.15 Postdysenteric arthropathy (Pelvic region and thigh)	58480	58420	Y
M0216	M02.16 Postdysenteric arthropathy (Lower leg)	58490	58420	Y
M0217	M02.17 Postdysenteric arthropathy (Ankle and foot)	58500	58420	Y
M0218	M02.18 Postdysenteric arthropathy (Other)	58510	58420	Y
M0219	M02.19 Postdysenteric arthropathy (Site unspecified)	58520	58420	Y
M022	M02.2 Postimmunisation arthropathy	58530	58300	N
M0220	M02.20 Postimmunization arthropathy (Multiple sites)	58540	58530	Y
M0221	M02.21 Postimmunization arthropathy (Shoulder region)	58550	58530	Y
M0222	M02.22 Postimmunization arthropathy (Upper arm)	58560	58530	Y
M0223	M02.23 Postimmunization arthropathy (Forearm)	58570	58530	Y
M0224	M02.24 Postimmunization arthropathy (Hand)	58580	58530	Y
M0225	M02.25 Postimmunization arthropathy (Pelvic region and thigh)	58590	58530	Y
M0226	M02.26 Postimmunization arthropathy (Lower leg)	58600	58530	Y
M0227	M02.27 Postimmunization arthropathy (Ankle and foot)	58610	58530	Y
M0228	M02.28 Postimmunization arthropathy (Other)	58620	58530	Y
M0229	M02.29 Postimmunization arthropathy (Site unspecified)	58630	58530	Y
M023	M02.3 Reiter's disease	58640	58300	N
M0230	M02.30 Reiter's disease (Multiple sites)	58650	58640	Y
M0231	M02.31 Reiter's disease (Shoulder region)	58660	58640	Y
M0232	M02.32 Reiter's disease (Upper arm)	58670	58640	Y
M0233	M02.33 Reiter's disease (Forearm)	58680	58640	Y
M0234	M02.34 Reiter's disease (Hand)	58690	58640	Y
